time,x1,x2,appliedInput,integratedCost
5.76,-0.00705768549305841,0.00611286446143508,-0.00353010633392933,1.46403690369899
5.78,-0.00693613419979622,0.00604226728945334,-0.00352937973844847,1.46403887076782
5.8,-0.00681599461300479,0.00597169835694563,-0.00352729034870065,1.4640407870478
5.82,-0.00669726589850223,0.00590118444574687,-0.00352388538636656,1.46404265352485
5.84,-0.00657994669584129,0.00583075140419618,-0.0035192109825301,1.46404447117723
5.86,-0.00646403513676238,0.00576042416875849,-0.00351331219667507,1.46404624097513
5.88,-0.00634952886321802,0.00569022678526843,-0.00350623303545625,1.46404796388038
5.9,-0.0062364250449761,0.00562018242980108,-0.00349801647124531,1.46404964084605
5.92,-0.00612472039680946,0.00555031342917408,-0.00348870446045193,1.46405127281621
5.94,-0.00601441119527903,0.00548064128108548,-0.00347833796162044,1.46405286072555
5.96,-0.00590549329511788,0.00541118667389199,-0.00346695695330273,1.46405440549917
5.98,-0.00579796214522317,0.00534196950603191,-0.00345460045170776,1.46405590805225
6,-0.00569181280426329,0.00527300890509741,-0.0034413065281286,1.46405736928983
6.02,-0.00558703995590691,0.00520432324656039,-0.00342711232614755,1.46405879010658
6.04,-0.00548363792368095,0.00513593017215649,-0.00341205407862011,1.46406017138652
6.06,-0.00538160068546435,0.00506784660793163,-0.00339616712443887,1.4640615140029
6.08,-0.00528092188762412,0.00500008878195545,-0.00337948592507795,1.46406281881793
6.1,-0.00518159485880051,0.00493267224170606,-0.00336204408091911,1.46406408668265
6.12,-0.00508361262334766,0.00486561187113044,-0.00334387434736059,1.46406531843676
6.14,-0.00498696791443634,0.00479892190738483,-0.00332500865070958,1.46406651490846
6.16,-0.00489165318682496,0.0047326159572594,-0.00330547810385958,1.46406767691433
6.18,-0.00479766062930526,0.00466670701329155,-0.00328531302175376,1.46406880525918
6.2,-0.00470498217682877,0.00460120746957207,-0.00326454293663553,1.46406990073601
6.22,-0.00461360952232025,0.00453612913724837,-0.00324319661308755,1.46407096412585
6.24,-0.00452353412818396,0.00447148325972905,-0.00322130206286051,1.46407199619772
6.26,-0.00443474723750892,0.00440728052759404,-0.00319888655949297,1.46407299770856
6.28,-0.00434723988497875,0.00434353109321432,-0.0031759766527237,1.46407396940316
6.3,-0.00426100290749205,0.00428024458508556,-0.00315259818269776,1.46407491201412
6.32,-0.00417602695449894,0.00421743012187959,-0.00312877629396797,1.46407582626184
6.34,-0.00409230249805934,0.00415509632621799,-0.00310453544929305,1.4640767128545
6.36,-0.0040098198426285,0.00409325133817159,-0.00307989944323404,1.464077572488
6.38,-0.0039285691345753,0.00403190282849021,-0.00305489141555046,1.46407840584604
6.4,-0.00384854037143858,0.00397105801156634,-0.00302953386439781,1.46407921360008
6.42,-0.00376972341092686,0.0039107236581369,-0.00300384865932793,1.46407999640937
6.44,-0.00369210797966653,0.00385090610772694,-0.0029778570540939,1.46408075492098
6.46,-0.00361568368170384,0.00379161128083919,-0.002951579699261,1.46408148976987
6.48,-0.00354044000676549,0.00373284469089329,-0.00292503665462549,1.46408220157889
6.5,-0.00346636633828298,0.0036746114559186,-0.00289824740144273,1.46408289095885
6.52,-0.00339345196118552,0.00361691631000428,-0.0028712308544665,1.46408355850864
6.54,-0.00332168606946629,0.00355976361451054,-0.00284400537380105,1.46408420481519
6.56,-0.00325105777352691,0.00350315736904458,-0.00281658877656768,1.46408483045367
6.58,-0.00318155610730466,0.00344710122220521,-0.00278899834838759,1.46408543598747
6.6,-0.0031131700351871,0.00339159848209945,-0.00276125085468269,1.46408602196837
6.62,-0.00304588845871861,0.00333665212663508,-0.00273336255179616,1.4640865889366
6.64,-0.00297970022310328,0.00328226481359247,-0.00270534919793453,1.46408713742093
6.66,-0.00291459412350857,0.00322843889047935,-0.00267722606393301,1.4640876679388
6.68,-0.00285055891117402,0.00317517640417208,-0.00264900794384594,1.46408818099645
6.7,-0.00278758329932915,0.00312247911034679,-0.00262070916536401,1.46408867708898
6.72,-0.00272565596892494,0.00307034848270388,-0.00259234360006025,1.46408915670052
6.74,-0.00266476557418278,0.00301878572198939,-0.0025639246734664,1.46408962030436
6.76,-0.00260490074796498,0.00296779176481641,-0.00253546537498161,1.46409006836303
6.78,-0.00254605010697091,0.00291736729229005,-0.00250697826761516,1.46409050132848
6.8,-0.00248820225676247,0.00286751273843917,-0.00247847549756519,1.46409091964219
6.82,-0.00243134579662292,0.00281822829845817,-0.00244996880363506,1.46409132373532
6.84,-0.00237546932425271,0.00276951393676208,-0.00242146952648937,1.46409171402884
6.86,-0.002320561440306,0.00272136939485808,-0.00239298861775121,1.4640920909337
6.88,-0.00226661075277168,0.00267379419903665,-0.00236453664894279,1.46409245485094
6.9,-0.00221360588120221,0.00262678766788553,-0.00233612382027094,1.46409280617185
6.92,-0.00216153546079403,0.00258034891962937,-0.00230775996925955,1.46409314527815
6.94,-0.00211038814632283,0.0025344768792984,-0.00227945457923067,1.46409347254207
6.96,-0.00206015261593716,0.00248917028572887,-0.00225121678763604,1.46409378832657
6.98,-0.00201081757481371,0.00244442769839838,-0.00222305539424098,1.46409409298548
7,-0.00196237175867743,0.00240024750409896,-0.00219497886916241,1.46409438686361
